Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131110115,20110131110115,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,133,133,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),2.78Hz,2.78Hz,
Data0,0.194581,-0.514172,
Data1,0.175123,-0.495448,
Data2,0.153095,-0.476540,
Data3,0.128681,-0.458000,
Data4,0.102247,-0.440011,
Data5,0.074528,-0.423122,
Data6,0.045892,-0.407519,
Data7,0.017255,-0.393568,
Data8,-0.010830,-0.381269,
Data9,-0.037998,-0.371173,
Data10,-0.063514,-0.363279,
Data11,-0.086644,-0.357589,
Data12,-0.107203,-0.354285,
Data13,-0.124642,-0.353367,
Data14,-0.138593,-0.354652,
Data15,-0.148689,-0.358140,
Data16,-0.154747,-0.363647,
Data17,-0.156766,-0.370989,
Data18,-0.154931,-0.379800,
Data19,-0.148873,-0.390080,
Data20,-0.139327,-0.401278,
Data21,-0.126294,-0.413210,
Data22,-0.110140,-0.425509,
Data23,-0.091416,-0.437991,
Data24,-0.070490,-0.450290,
Data25,-0.047911,-0.462039,
Data26,-0.024231,-0.473236,
Data27,0.000000,-0.483516,
Data28,0.024231,-0.492694,
Data29,0.048095,-0.500588,
Data30,0.071040,-0.507196,
Data31,0.092701,-0.512520,
Data32,0.112710,-0.516191,
Data33,0.130883,-0.518577,
Data34,0.146670,-0.519495,
Data35,0.160254,-0.519128,
Data36,0.171452,-0.517476,
Data37,0.180263,-0.514906,
Data38,0.186688,-0.511235,
Data39,0.190910,-0.506645,
Data40,0.192929,-0.501322,
Data41,0.193296,-0.495631,
Data42,0.192011,-0.489207,
Data43,0.189441,-0.482782,
Data44,0.185770,-0.475806,
Data45,0.181181,-0.469014,
Data46,0.176224,-0.462039,
Data47,0.170901,-0.455063,
Data48,0.165394,-0.448087,
Data49,0.160254,-0.441112,
Data50,0.155114,-0.434320,
Data51,0.150525,-0.427344,
Data52,0.146119,-0.420185,
Data53,0.140980,-0.412108,
Data54,0.136023,-0.403664,
Data55,0.131985,-0.395954,
Data56,0.129048,-0.388795,
Data57,0.127396,-0.381820,
Data58,0.126478,-0.374477,
Data59,0.126294,-0.366951,
Data60,0.126478,-0.359241,
Data61,0.126845,-0.350980,
Data62,0.127212,-0.342720,
Data63,0.127579,-0.334276,
Data64,0.127946,-0.325648,
Data65,0.128130,-0.317021,
Data66,0.128130,-0.308576,
Data67,0.128130,-0.299949,
Data68,0.127946,-0.291505,
Data69,0.127763,-0.283244,
Data70,0.127579,-0.275167,
Data71,0.127396,-0.267090,
Data72,0.126845,-0.259013,
Data73,0.126478,-0.251303,
Data74,0.125744,-0.243594,
Data75,0.125193,-0.235884,
Data76,0.124275,-0.228541,
Data77,0.123357,-0.221015,
Data78,0.122439,-0.213672,
Data79,0.121154,-0.206513,
Data80,0.119869,-0.199354,
Data81,0.118401,-0.192195,
Data82,0.116749,-0.185036,
Data83,0.115097,-0.178060,
Data84,0.113077,-0.170901,
Data85,0.110875,-0.163925,
Data86,0.108488,-0.156766,
Data87,0.105918,-0.149791,
Data88,0.102981,-0.142632,
Data89,0.100044,-0.135473,
Data90,0.096556,-0.128313,
Data91,0.092885,-0.121154,
Data92,0.089030,-0.113812,
Data93,0.084992,-0.106469,
Data94,0.080586,-0.099126,
Data95,0.075813,-0.091600,
Data96,0.071040,-0.083890,
Data97,0.065901,-0.076364,
Data98,0.060577,-0.068471,
Data99,0.055070,-0.060577,
Data100,0.049563,-0.052684,
Data101,0.043689,-0.044607,
Data102,0.037998,-0.036530,
Data103,0.032124,-0.028086,
Data104,0.026250,-0.019825,
Data105,0.020376,-0.011381,
Data106,0.014685,-0.002754,
Data107,0.008995,0.005691,
Data108,0.003671,0.014502,
Data109,-0.001469,0.023313,
Data110,-0.006425,0.032308,
Data111,-0.011198,0.041303,
Data112,-0.015420,0.050481,
Data113,-0.019458,0.059843,
Data114,-0.023313,0.069205,
Data115,-0.026434,0.078750,
Data116,-0.029371,0.088479,
Data117,-0.031941,0.098208,
Data118,-0.033776,0.108305,
Data119,-0.035428,0.118401,
