Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131105926,20110131105926,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,194,194,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),2.78Hz,2.78Hz,
Data0,0.345326,-0.197707,
Data1,0.313361,-0.190785,
Data2,0.278123,-0.183234,
Data3,0.240369,-0.175557,
Data4,0.200853,-0.167755,
Data5,0.159826,-0.159952,
Data6,0.118297,-0.152401,
Data7,0.077019,-0.145228,
Data8,0.036748,-0.138558,
Data9,-0.001762,-0.132518,
Data10,-0.038006,-0.127106,
Data11,-0.071481,-0.122576,
Data12,-0.101433,-0.118926,
Data13,-0.127106,-0.116157,
Data14,-0.148752,-0.114270,
Data15,-0.165615,-0.113389,
Data16,-0.177697,-0.113263,
Data17,-0.184996,-0.113892,
Data18,-0.187513,-0.115276,
Data19,-0.185499,-0.117290,
Data20,-0.178955,-0.119807,
Data21,-0.168636,-0.122827,
Data22,-0.154793,-0.125973,
Data23,-0.138181,-0.129371,
Data24,-0.119052,-0.132769,
Data25,-0.098161,-0.136041,
Data26,-0.076012,-0.139187,
Data27,-0.053359,-0.141956,
Data28,-0.030707,-0.144473,
Data29,-0.008809,-0.146612,
Data30,0.011830,-0.148248,
Data31,0.030959,-0.149507,
Data32,0.048325,-0.150262,
Data33,0.063175,-0.150514,
Data34,0.075509,-0.150388,
Data35,0.085325,-0.149884,
Data36,0.092372,-0.149004,
Data37,0.096651,-0.147871,
Data38,0.098161,-0.146361,
Data39,0.097154,-0.144851,
Data40,0.093882,-0.143215,
Data41,0.088597,-0.141453,
Data42,0.081298,-0.139691,
Data43,0.072740,-0.138055,
Data44,0.062924,-0.136545,
Data45,0.052353,-0.135034,
Data46,0.041026,-0.133776,
Data47,0.029448,-0.132643,
Data48,0.017619,-0.131637,
Data49,0.006292,-0.130630,
Data50,-0.004782,-0.129875,
Data51,-0.015605,-0.129120,
Data52,-0.026176,-0.128239,
Data53,-0.037251,-0.126477,
Data54,-0.048074,-0.124463,
Data55,-0.057890,-0.123205,
Data56,-0.066448,-0.122450,
Data57,-0.073747,-0.121820,
Data58,-0.079787,-0.121065,
Data59,-0.084821,-0.119933,
Data60,-0.089352,-0.118423,
Data61,-0.093631,-0.116535,
Data62,-0.097154,-0.114395,
Data63,-0.100678,-0.112130,
Data64,-0.103950,-0.109487,
Data65,-0.106719,-0.106845,
Data66,-0.109236,-0.103950,
Data67,-0.111501,-0.100930,
Data68,-0.113515,-0.097909,
Data69,-0.115025,-0.094637,
Data70,-0.116283,-0.091365,
Data71,-0.117038,-0.087967,
Data72,-0.117793,-0.084318,
Data73,-0.118045,-0.080668,
Data74,-0.117793,-0.076767,
Data75,-0.117542,-0.072614,
Data76,-0.116787,-0.068461,
Data77,-0.115528,-0.064056,
Data78,-0.114270,-0.059400,
Data79,-0.112759,-0.054618,
Data80,-0.110746,-0.049584,
Data81,-0.108481,-0.044298,
Data82,-0.105964,-0.039013,
Data83,-0.103195,-0.033350,
Data84,-0.100175,-0.027686,
Data85,-0.096903,-0.021772,
Data86,-0.093379,-0.015731,
Data87,-0.089603,-0.009564,
Data88,-0.085828,-0.003272,
Data89,-0.081549,0.002894,
Data90,-0.077270,0.009313,
Data91,-0.072992,0.015731,
Data92,-0.068461,0.022023,
Data93,-0.064182,0.028316,
Data94,-0.059400,0.034608,
Data95,-0.054870,0.040649,
Data96,-0.050339,0.046564,
Data97,-0.045809,0.052353,
Data98,-0.041530,0.057890,
Data99,-0.037251,0.063175,
Data100,-0.032972,0.068209,
Data101,-0.028945,0.072866,
Data102,-0.025170,0.077396,
Data103,-0.021646,0.081549,
Data104,-0.018374,0.085325,
Data105,-0.015353,0.088848,
Data106,-0.012585,0.091995,
Data107,-0.010068,0.094763,
Data108,-0.007803,0.097280,
Data109,-0.005789,0.099420,
Data110,-0.004027,0.101307,
Data111,-0.002517,0.102817,
Data112,-0.001258,0.104076,
Data113,-0.000503,0.104957,
Data114,0.000252,0.105586,
Data115,0.000755,0.105964,
Data116,0.001007,0.106215,
