Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131110115,20110131110115,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,209,209,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),2.78Hz,2.78Hz,
Data0,0.238099,-0.194734,
Data1,0.211592,-0.185550,
Data2,0.181597,-0.176714,
Data3,0.148812,-0.168343,
Data4,0.113934,-0.160903,
Data5,0.077661,-0.154392,
Data6,0.040458,-0.148928,
Data7,0.003255,-0.144975,
Data8,-0.033018,-0.142301,
Data9,-0.068128,-0.141371,
Data10,-0.100913,-0.141953,
Data11,-0.131140,-0.144278,
Data12,-0.157880,-0.148230,
Data13,-0.180434,-0.153695,
Data14,-0.199036,-0.160786,
Data15,-0.212754,-0.169157,
Data16,-0.221590,-0.178807,
Data17,-0.225543,-0.189386,
Data18,-0.224613,-0.200896,
Data19,-0.219032,-0.212987,
Data20,-0.208802,-0.225543,
Data21,-0.194385,-0.238099,
Data22,-0.176249,-0.250655,
Data23,-0.154857,-0.262978,
Data24,-0.131140,-0.274721,
Data25,-0.105098,-0.285649,
Data26,-0.077661,-0.295880,
Data27,-0.049759,-0.305064,
Data28,-0.021392,-0.313086,
Data29,0.006045,-0.319945,
Data30,0.032785,-0.325526,
Data31,0.058130,-0.329827,
Data32,0.081381,-0.332850,
Data33,0.102541,-0.334710,
Data34,0.121142,-0.335292,
Data35,0.136953,-0.334943,
Data36,0.149742,-0.333548,
Data37,0.159973,-0.331339,
Data38,0.167413,-0.328432,
Data39,0.172064,-0.324828,
Data40,0.174156,-0.320759,
Data41,0.174156,-0.316341,
Data42,0.172296,-0.311691,
Data43,0.168576,-0.306924,
Data44,0.163460,-0.302041,
Data45,0.157415,-0.297275,
Data46,0.150439,-0.292508,
Data47,0.143231,-0.287858,
Data48,0.135558,-0.283324,
Data49,0.127885,-0.278906,
Data50,0.120445,-0.274604,
Data51,0.113236,-0.270419,
Data52,0.106261,-0.266001,
Data53,0.098355,-0.260886,
Data54,0.090682,-0.255538,
Data55,0.083939,-0.251004,
Data56,0.078126,-0.247167,
Data57,0.073476,-0.243331,
Data58,0.069523,-0.239494,
Data59,0.066500,-0.235425,
Data60,0.063478,-0.231007,
Data61,0.060920,-0.226357,
Data62,0.058130,-0.221474,
Data63,0.055339,-0.216358,
Data64,0.052549,-0.211243,
Data65,0.049526,-0.206011,
Data66,0.046504,-0.200780,
Data67,0.043248,-0.195664,
Data68,0.039993,-0.190433,
Data69,0.036505,-0.185317,
Data70,0.033018,-0.180318,
Data71,0.029297,-0.175435,
Data72,0.025345,-0.170552,
Data73,0.021392,-0.165902,
Data74,0.017206,-0.161368,
Data75,0.013021,-0.156950,
Data76,0.008371,-0.152765,
Data77,0.003953,-0.148696,
Data78,-0.000698,-0.144743,
Data79,-0.005348,-0.141022,
Data80,-0.010463,-0.137535,
Data81,-0.015346,-0.134047,
Data82,-0.020694,-0.130792,
Data83,-0.025810,-0.127769,
Data84,-0.030925,-0.124746,
Data85,-0.036273,-0.121840,
Data86,-0.041621,-0.119049,
Data87,-0.046736,-0.116375,
Data88,-0.052084,-0.113585,
Data89,-0.057200,-0.110911,
Data90,-0.062315,-0.108237,
Data91,-0.067430,-0.105447,
Data92,-0.072546,-0.102657,
Data93,-0.077429,-0.099750,
Data94,-0.082079,-0.096611,
Data95,-0.086729,-0.093472,
Data96,-0.091380,-0.090101,
Data97,-0.095798,-0.086613,
Data98,-0.099983,-0.082893,
Data99,-0.104168,-0.079056,
Data100,-0.108121,-0.074987,
Data101,-0.112074,-0.070686,
Data102,-0.115794,-0.066151,
Data103,-0.119282,-0.061501,
Data104,-0.122537,-0.056618,
Data105,-0.125792,-0.051619,
Data106,-0.128815,-0.046504,
Data107,-0.131605,-0.041272,
Data108,-0.134396,-0.035924,
Data109,-0.136721,-0.030460,
Data110,-0.138814,-0.024996,
Data111,-0.140674,-0.019532,
Data112,-0.142534,-0.013951,
Data113,-0.143929,-0.008371,
Data114,-0.144859,-0.002790,
Data115,-0.145789,0.002558,
Data116,-0.146254,0.008138,
