Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131105926,20110131105926,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,263,263,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),2.78Hz,2.78Hz,
Data0,0.375592,0.015410,
Data1,0.341616,0.021351,
Data2,0.304484,0.027571,
Data3,0.264753,0.033976,
Data4,0.222979,0.040381,
Data5,0.180091,0.046694,
Data6,0.136647,0.052728,
Data7,0.093573,0.058298,
Data8,0.051428,0.063310,
Data9,0.011140,0.067673,
Data10,-0.026364,0.071201,
Data11,-0.061083,0.073893,
Data12,-0.092088,0.075750,
Data13,-0.118823,0.076585,
Data14,-0.141102,0.076585,
Data15,-0.158555,0.075564,
Data16,-0.170994,0.073800,
Data17,-0.178420,0.071108,
Data18,-0.181020,0.067766,
Data19,-0.178977,0.063867,
Data20,-0.172294,0.059412,
Data21,-0.161711,0.054584,
Data22,-0.147601,0.049572,
Data23,-0.130334,0.044373,
Data24,-0.110840,0.039174,
Data25,-0.089303,0.034162,
Data26,-0.066838,0.029334,
Data27,-0.043630,0.024786,
Data28,-0.020608,0.020701,
Data29,0.001671,0.017081,
Data30,0.022836,0.013925,
Data31,0.042516,0.011325,
Data32,0.060154,0.009190,
Data33,0.075378,0.007612,
Data34,0.088003,0.006498,
Data35,0.097843,0.005755,
Data36,0.105084,0.005477,
Data37,0.109354,0.005477,
Data38,0.111025,0.005755,
Data39,0.110097,0.006220,
Data40,0.106941,0.006777,
Data41,0.101557,0.007334,
Data42,0.094687,0.007891,
Data43,0.086147,0.008355,
Data44,0.076307,0.008633,
Data45,0.065910,0.008726,
Data46,0.054770,0.008633,
Data47,0.043445,0.008262,
Data48,0.031934,0.007705,
Data49,0.020794,0.006777,
Data50,0.009840,0.005755,
Data51,-0.000371,0.004456,
Data52,-0.010583,0.003063,
Data53,-0.021351,0.002506,
Data54,-0.031934,0.001949,
Data55,-0.041402,0.000464,
Data56,-0.049757,-0.001671,
Data57,-0.056627,-0.004177,
Data58,-0.062568,-0.006684,
Data59,-0.067766,-0.009005,
Data60,-0.072408,-0.011232,
Data61,-0.076678,-0.013275,
Data62,-0.080577,-0.015224,
Data63,-0.084476,-0.017081,
Data64,-0.088003,-0.018937,
Data65,-0.091531,-0.020794,
Data66,-0.094873,-0.022651,
Data67,-0.098029,-0.024507,
Data68,-0.101000,-0.026457,
Data69,-0.103599,-0.028313,
Data70,-0.106012,-0.030263,
Data71,-0.108240,-0.032212,
Data72,-0.110283,-0.034162,
Data73,-0.111954,-0.036018,
Data74,-0.113439,-0.037782,
Data75,-0.114739,-0.039546,
Data76,-0.115667,-0.041124,
Data77,-0.116410,-0.042609,
Data78,-0.116781,-0.044002,
Data79,-0.116781,-0.045208,
Data80,-0.116595,-0.046230,
Data81,-0.116224,-0.047158,
Data82,-0.115481,-0.047901,
Data83,-0.114367,-0.048458,
Data84,-0.113068,-0.048922,
Data85,-0.111397,-0.049200,
Data86,-0.109540,-0.049293,
Data87,-0.107312,-0.049200,
Data88,-0.104899,-0.049107,
Data89,-0.102114,-0.048829,
Data90,-0.099329,-0.048458,
Data91,-0.096172,-0.047993,
Data92,-0.093016,-0.047529,
Data93,-0.089674,-0.047065,
Data94,-0.086147,-0.046601,
Data95,-0.082619,-0.046137,
Data96,-0.078906,-0.045765,
Data97,-0.075378,-0.045394,
Data98,-0.071665,-0.045208,
Data99,-0.068138,-0.045116,
Data100,-0.064424,-0.045116,
Data101,-0.061083,-0.045301,
Data102,-0.057741,-0.045580,
Data103,-0.054399,-0.046044,
Data104,-0.051242,-0.046694,
Data105,-0.048272,-0.047529,
Data106,-0.045487,-0.048550,
Data107,-0.042888,-0.049757,
Data108,-0.040474,-0.051057,
Data109,-0.038061,-0.052635,
Data110,-0.036018,-0.054306,
Data111,-0.033976,-0.056162,
Data112,-0.032119,-0.058298,
Data113,-0.030448,-0.060433,
Data114,-0.028963,-0.062846,
Data115,-0.027664,-0.065353,
Data116,-0.026364,-0.067952,
Data117,-0.025250,-0.070737,
Data118,-0.024136,-0.073615,
