Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131104740,20110131104740,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,233,233,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),3.11Hz,3.11Hz,
Data0,0.088268,-0.036413,
Data1,0.048412,-0.023580,
Data2,0.006260,-0.010747,
Data3,-0.037143,0.001774,
Data4,-0.081381,0.014085,
Data5,-0.125411,0.025875,
Data6,-0.168814,0.036830,
Data7,-0.210548,0.046951,
Data8,-0.249987,0.055924,
Data9,-0.286296,0.063853,
Data10,-0.318848,0.070531,
Data11,-0.347228,0.075956,
Data12,-0.370807,0.080129,
Data13,-0.389379,0.083051,
Data14,-0.402734,0.084720,
Data15,-0.410455,0.085451,
Data16,-0.412750,0.085138,
Data17,-0.409829,0.083885,
Data18,-0.401482,0.082112,
Data19,-0.388544,0.079712,
Data20,-0.371433,0.076999,
Data21,-0.350149,0.074078,
Data22,-0.325734,0.071157,
Data23,-0.298607,0.068444,
Data24,-0.269393,0.066044,
Data25,-0.238719,0.064062,
Data26,-0.207418,0.062705,
Data27,-0.176118,0.061975,
Data28,-0.145443,0.061871,
Data29,-0.115603,0.062601,
Data30,-0.087433,0.063957,
Data31,-0.061140,0.066149,
Data32,-0.037143,0.068966,
Data33,-0.015650,0.072304,
Data34,0.002921,0.076269,
Data35,0.019198,0.080547,
Data36,0.032553,0.085242,
Data37,0.043195,0.089937,
Data38,0.051333,0.094736,
Data39,0.057176,0.099536,
Data40,0.061140,0.104022,
Data41,0.063018,0.108196,
Data42,0.063644,0.111952,
Data43,0.063018,0.115290,
Data44,0.061349,0.118003,
Data45,0.059262,0.120090,
Data46,0.056758,0.121550,
Data47,0.054046,0.122490,
Data48,0.051542,0.122698,
Data49,0.049246,0.122385,
Data50,0.047160,0.121446,
Data51,0.045699,0.120194,
Data52,0.043612,0.118942,
Data53,0.041108,0.118107,
Data54,0.039230,0.116542,
Data55,0.038395,0.113934,
Data56,0.038604,0.110804,
Data57,0.039647,0.107570,
Data58,0.041108,0.104335,
Data59,0.042986,0.101414,
Data60,0.044864,0.098597,
Data61,0.046533,0.096093,
Data62,0.047994,0.093797,
Data63,0.049455,0.091606,
Data64,0.050498,0.089624,
Data65,0.051333,0.087746,
Data66,0.051959,0.085972,
Data67,0.052376,0.084199,
Data68,0.052585,0.082425,
Data69,0.052585,0.080755,
Data70,0.052585,0.078982,
Data71,0.052168,0.077104,
Data72,0.051750,0.075121,
Data73,0.051124,0.073035,
Data74,0.050290,0.070844,
Data75,0.049246,0.068340,
Data76,0.048203,0.065627,
Data77,0.046951,0.062705,
Data78,0.045490,0.059367,
Data79,0.044029,0.055819,
Data80,0.042360,0.051959,
Data81,0.040482,0.047786,
Data82,0.038604,0.043299,
Data83,0.036726,0.038500,
Data84,0.034639,0.033492,
Data85,0.032553,0.028171,
Data86,0.030466,0.022745,
Data87,0.028171,0.017111,
Data88,0.026084,0.011477,
Data89,0.023788,0.005738,
Data90,0.021284,0.000000,
Data91,0.018989,-0.005530,
Data92,0.016485,-0.011060,
Data93,0.014190,-0.016381,
Data94,0.011686,-0.021493,
Data95,0.009181,-0.026292,
Data96,0.006677,-0.030779,
Data97,0.004173,-0.034952,
Data98,0.001669,-0.038708,
Data99,-0.000626,-0.042047,
Data100,-0.003130,-0.044968,
Data101,-0.005634,-0.047473,
Data102,-0.008347,-0.049559,
Data103,-0.010642,-0.051333,
Data104,-0.013146,-0.052585,
Data105,-0.015650,-0.053524,
Data106,-0.017946,-0.054150,
Data107,-0.020241,-0.054463,
Data108,-0.022328,-0.054567,
Data109,-0.024414,-0.054463,
Data110,-0.026292,-0.054254,
Data111,-0.028171,-0.053941,
Data112,-0.029631,-0.053524,
Data113,-0.031092,-0.053002,
Data114,-0.032344,-0.052585,
Data115,-0.033387,-0.052272,
Data116,-0.034222,-0.051855,
Data117,-0.034848,-0.051646,
Data118,-0.035265,-0.051542,
Data119,-0.035474,-0.051437,
Data120,-0.035474,-0.051542,
Data121,-0.035057,-0.051646,
Data122,-0.034639,-0.051855,
