Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131104740,20110131104740,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,167,167,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),3.11Hz,3.11Hz,
Data0,0.065641,0.013596,
Data1,0.025292,0.028215,
Data2,-0.017251,0.043127,
Data3,-0.061402,0.057747,
Data4,-0.106429,0.072220,
Data5,-0.151457,0.085962,
Data6,-0.195754,0.098973,
Data7,-0.238589,0.111108,
Data8,-0.279231,0.122072,
Data9,-0.316949,0.131867,
Data10,-0.351012,0.140346,
Data11,-0.380836,0.147510,
Data12,-0.406128,0.153212,
Data13,-0.426449,0.157451,
Data14,-0.441360,0.160229,
Data15,-0.450863,0.161837,
Data16,-0.455103,0.162129,
Data17,-0.453933,0.161398,
Data18,-0.447501,0.159790,
Data19,-0.436390,0.157305,
Data20,-0.420893,0.154381,
Data21,-0.401449,0.150872,
Data22,-0.378497,0.147218,
Data23,-0.352913,0.143417,
Data24,-0.325136,0.139908,
Data25,-0.295751,0.136545,
Data26,-0.265635,0.133622,
Data27,-0.235227,0.131282,
Data28,-0.205110,0.129528,
Data29,-0.176018,0.128505,
Data30,-0.148095,0.128066,
Data31,-0.122072,0.128505,
Data32,-0.097950,0.129528,
Data33,-0.076313,0.131282,
Data34,-0.057016,0.133622,
Data35,-0.040350,0.136399,
Data36,-0.026169,0.139615,
Data37,-0.014619,0.143124,
Data38,-0.005263,0.146779,
Data39,0.001754,0.150580,
Data40,0.007017,0.154235,
Data41,0.010526,0.157744,
Data42,0.012573,0.160960,
Data43,0.013742,0.163884,
Data44,0.014035,0.166223,
Data45,0.013742,0.168123,
Data46,0.013157,0.169439,
Data47,0.012573,0.170170,
Data48,0.012134,0.170316,
Data49,0.011842,0.169878,
Data50,0.011988,0.168854,
Data51,0.012719,0.167392,
Data52,0.012865,0.165930,
Data53,0.012573,0.164761,
Data54,0.013011,0.162860,
Data55,0.014473,0.159790,
Data56,0.017105,0.155989,
Data57,0.020467,0.152042,
Data58,0.024561,0.147949,
Data59,0.028800,0.143855,
Data60,0.033186,0.140054,
Data61,0.037572,0.136253,
Data62,0.041665,0.132598,
Data63,0.045613,0.129089,
Data64,0.049414,0.125581,
Data65,0.052922,0.121926,
Data66,0.056139,0.118417,
Data67,0.059209,0.114909,
Data68,0.061986,0.111254,
Data69,0.064472,0.107453,
Data70,0.066811,0.103652,
Data71,0.068857,0.099558,
Data72,0.070612,0.095319,
Data73,0.072074,0.090933,
Data74,0.073243,0.086255,
Data75,0.073974,0.081284,
Data76,0.074559,0.075875,
Data77,0.074705,0.070027,
Data78,0.074559,0.063887,
Data79,0.073974,0.057162,
Data80,0.073097,0.050145,
Data81,0.072074,0.042543,
Data82,0.070612,0.034356,
Data83,0.069004,0.025730,
Data84,0.067103,0.016812,
Data85,0.065056,0.007310,
Data86,0.062717,-0.002339,
Data87,0.060378,-0.012573,
Data88,0.057893,-0.023099,
Data89,0.055408,-0.033625,
Data90,0.052776,-0.044443,
Data91,0.050291,-0.055261,
Data92,0.047659,-0.066080,
Data93,0.045174,-0.076898,
Data94,0.042835,-0.087424,
Data95,0.040496,-0.097658,
Data96,0.038449,-0.107599,
Data97,0.036402,-0.117248,
Data98,0.034502,-0.126312,
Data99,0.032748,-0.134937,
Data100,0.031139,-0.143124,
Data101,0.029677,-0.150580,
Data102,0.028215,-0.157597,
Data103,0.027046,-0.163884,
Data104,0.025876,-0.169585,
Data105,0.024853,-0.174702,
Data106,0.023976,-0.179234,
Data107,0.022952,-0.183328,
Data108,0.022075,-0.186836,
Data109,0.021198,-0.190052,
Data110,0.020175,-0.192684,
Data111,0.019298,-0.195023,
Data112,0.018128,-0.197070,
Data113,0.017105,-0.198824,
Data114,0.015935,-0.200286,
Data115,0.014619,-0.201748,
Data116,0.013304,-0.202918,
Data117,0.011988,-0.204087,
Data118,0.010526,-0.205110,
Data119,0.008918,-0.206134,
Data120,0.007456,-0.207157,
Data121,0.005994,-0.208034,
Data122,0.004532,-0.208912,
Data123,0.003070,-0.209643,
