Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131104740,20110131104740,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,227,227,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),3.11Hz,3.11Hz,
Data0,0.083461,-0.028179,
Data1,0.043666,-0.014950,
Data2,0.001721,-0.001721,
Data3,-0.041515,0.011185,
Data4,-0.085612,0.023877,
Data5,-0.129708,0.035923,
Data6,-0.173160,0.047323,
Data7,-0.214675,0.057756,
Data8,-0.254039,0.067113,
Data9,-0.290392,0.075394,
Data10,-0.323088,0.082385,
Data11,-0.351267,0.088193,
Data12,-0.374928,0.092710,
Data13,-0.393427,0.095937,
Data14,-0.406764,0.098088,
Data15,-0.414508,0.099056,
Data16,-0.416659,0.099056,
Data17,-0.413432,0.098303,
Data18,-0.405258,0.096797,
Data19,-0.392137,0.094754,
Data20,-0.374713,0.092388,
Data21,-0.353203,0.089914,
Data22,-0.328466,0.087440,
Data23,-0.300932,0.085074,
Data24,-0.271463,0.083138,
Data25,-0.240488,0.081632,
Data26,-0.208867,0.080664,
Data27,-0.177032,0.080342,
Data28,-0.145841,0.080772,
Data29,-0.115511,0.081848,
Data30,-0.086687,0.083783,
Data31,-0.060014,0.086472,
Data32,-0.035492,0.089699,
Data33,-0.013337,0.093571,
Data34,0.005808,0.097980,
Data35,0.022371,0.102713,
Data36,0.036353,0.107768,
Data37,0.047538,0.113038,
Data38,0.056142,0.118200,
Data39,0.062596,0.123255,
Data40,0.066898,0.128095,
Data41,0.069264,0.132612,
Data42,0.070124,0.136592,
Data43,0.069909,0.140141,
Data44,0.068619,0.142937,
Data45,0.066898,0.145196,
Data46,0.064532,0.146702,
Data47,0.062380,0.147670,
Data48,0.060014,0.147777,
Data49,0.057863,0.147455,
Data50,0.056142,0.146379,
Data51,0.054852,0.144873,
Data52,0.053131,0.143475,
Data53,0.050765,0.142185,
Data54,0.049259,0.140249,
Data55,0.048614,0.137345,
Data56,0.049044,0.133688,
Data57,0.050335,0.129924,
Data58,0.052271,0.126159,
Data59,0.054422,0.122502,
Data60,0.056573,0.119168,
Data61,0.058724,0.115942,
Data62,0.060660,0.112930,
Data63,0.062380,0.110026,
Data64,0.063886,0.107230,
Data65,0.065177,0.104434,
Data66,0.066037,0.101745,
Data67,0.066898,0.099056,
Data68,0.067543,0.096367,
Data69,0.067758,0.093571,
Data70,0.067973,0.090774,
Data71,0.067758,0.087870,
Data72,0.067543,0.084751,
Data73,0.066898,0.081525,
Data74,0.066252,0.078083,
Data75,0.065177,0.074426,
Data76,0.064101,0.070447,
Data77,0.062596,0.066145,
Data78,0.060875,0.061628,
Data79,0.058939,0.056680,
Data80,0.057003,0.051518,
Data81,0.054637,0.045925,
Data82,0.052271,0.040117,
Data83,0.049689,0.033987,
Data84,0.047108,0.027533,
Data85,0.044312,0.020973,
Data86,0.041515,0.014197,
Data87,0.038504,0.007314,
Data88,0.035492,0.000323,
Data89,0.032266,-0.006561,
Data90,0.029254,-0.013444,
Data91,0.026028,-0.020220,
Data92,0.022801,-0.026781,
Data93,0.019575,-0.033234,
Data94,0.016348,-0.039257,
Data95,0.013121,-0.045065,
Data96,0.009895,-0.050442,
Data97,0.006883,-0.055390,
Data98,0.003657,-0.059907,
Data99,0.000645,-0.063994,
Data100,-0.002366,-0.067651,
Data101,-0.005378,-0.070770,
Data102,-0.008389,-0.073351,
Data103,-0.011185,-0.075609,
Data104,-0.014197,-0.077330,
Data105,-0.016993,-0.078728,
Data106,-0.019575,-0.079804,
Data107,-0.022156,-0.080557,
Data108,-0.024737,-0.080987,
Data109,-0.027103,-0.081202,
Data110,-0.029254,-0.081310,
Data111,-0.031405,-0.081310,
Data112,-0.033341,-0.081202,
Data113,-0.035277,-0.080987,
Data114,-0.036783,-0.080880,
Data115,-0.038289,-0.080772,
Data116,-0.039364,-0.080664,
Data117,-0.040440,-0.080664,
Data118,-0.041085,-0.080772,
Data119,-0.041730,-0.080987,
Data120,-0.041946,-0.081202,
Data121,-0.041946,-0.081525,
Data122,-0.041730,-0.081848,
