Index,0,0,
Name,C4-C3,CZ-FZ,
Time,20110131104603,20110131104603,
Highcut,500.000000,500.000000,
Lowcut,30.000000,30.000000,
Period,0.000156,0.000156,
Averages,222,222,
Int (mA),65/63mA,65/63mA,
Pulse Width (µs),300µs,300µs,
Rep Rate (Hz),3.11Hz,3.11Hz,
Data0,-0.058507,-0.039481,
Data1,-0.084681,-0.031123,
Data2,-0.113494,-0.022765,
Data3,-0.143847,-0.014517,
Data4,-0.175740,-0.006708,
Data5,-0.208073,0.000440,
Data6,-0.240185,0.007038,
Data7,-0.271638,0.012757,
Data8,-0.301551,0.017376,
Data9,-0.329485,0.021005,
Data10,-0.354559,0.023425,
Data11,-0.376554,0.024634,
Data12,-0.394810,0.024634,
Data13,-0.408887,0.023315,
Data14,-0.418565,0.020895,
Data15,-0.423623,0.017376,
Data16,-0.424063,0.012867,
Data17,-0.419664,0.007478,
Data18,-0.410866,0.001320,
Data19,-0.397669,-0.005169,
Data20,-0.380293,-0.012207,
Data21,-0.359398,-0.019356,
Data22,-0.335424,-0.026504,
Data23,-0.308590,-0.033432,
Data24,-0.279776,-0.039921,
Data25,-0.249203,-0.045970,
Data26,-0.217750,-0.051248,
Data27,-0.185858,-0.055757,
Data28,-0.153965,-0.059386,
Data29,-0.122732,-0.062026,
Data30,-0.092819,-0.063566,
Data31,-0.064005,-0.064005,
Data32,-0.037391,-0.063456,
Data33,-0.012537,-0.061916,
Data34,0.009678,-0.059276,
Data35,0.029693,-0.055757,
Data36,0.047069,-0.051468,
Data37,0.062246,-0.046409,
Data38,0.075003,-0.040801,
Data39,0.085560,-0.034642,
Data40,0.093919,-0.028154,
Data41,0.100517,-0.021445,
Data42,0.105356,-0.014627,
Data43,0.108875,-0.007918,
Data44,0.111295,-0.001210,
Data45,0.112614,0.005169,
Data46,0.113274,0.011327,
Data47,0.113494,0.017046,
Data48,0.113494,0.022435,
Data49,0.113274,0.027274,
Data50,0.113054,0.031673,
Data51,0.112834,0.035412,
Data52,0.112174,0.038931,
Data53,0.110635,0.042780,
Data54,0.108655,0.046189,
Data55,0.107336,0.048169,
Data56,0.106896,0.049049,
Data57,0.107336,0.049049,
Data58,0.108215,0.048719,
Data59,0.109315,0.048059,
Data60,0.110415,0.046959,
Data61,0.111515,0.045640,
Data62,0.112394,0.044100,
Data63,0.113054,0.042120,
Data64,0.113934,0.039811,
Data65,0.114374,0.037282,
Data66,0.115034,0.034312,
Data67,0.115694,0.031233,
Data68,0.116353,0.027934,
Data69,0.117233,0.024414,
Data70,0.118113,0.020785,
Data71,0.119213,0.017046,
Data72,0.120313,0.013417,
Data73,0.121632,0.009788,
Data74,0.123172,0.006269,
Data75,0.124712,0.002969,
Data76,0.126471,0.000000,
Data77,0.128231,-0.002969,
Data78,0.130210,-0.005499,
Data79,0.132190,-0.007808,
Data80,0.134169,-0.009788,
Data81,0.136369,-0.011437,
Data82,0.138348,-0.012757,
Data83,0.140548,-0.013747,
Data84,0.142528,-0.014407,
Data85,0.144727,-0.014737,
Data86,0.146707,-0.014847,
Data87,0.148686,-0.014847,
Data88,0.150666,-0.014517,
Data89,0.152425,-0.014187,
Data90,0.154405,-0.013747,
Data91,0.156164,-0.013307,
Data92,0.157704,-0.012867,
Data93,0.159244,-0.012537,
Data94,0.160563,-0.012207,
Data95,0.161883,-0.012097,
Data96,0.163203,-0.012207,
Data97,0.164303,-0.012537,
Data98,0.165402,-0.013087,
Data99,0.166282,-0.013857,
Data100,0.167162,-0.014957,
Data101,0.167822,-0.016276,
Data102,0.168482,-0.017926,
Data103,0.168921,-0.019795,
Data104,0.169361,-0.021995,
Data105,0.169581,-0.024304,
Data106,0.169581,-0.026834,
Data107,0.169801,-0.029583,
Data108,0.169581,-0.032333,
Data109,0.169361,-0.035192,
Data110,0.169141,-0.038051,
Data111,0.168702,-0.040911,
Data112,0.168042,-0.043660,
Data113,0.167382,-0.046409,
Data114,0.166502,-0.048939,
Data115,0.165402,-0.051248,
Data116,0.164303,-0.053338,
Data117,0.163203,-0.055207,
Data118,0.161663,-0.056857,
Data119,0.160124,-0.058177,
Data120,0.158584,-0.059276,
Data121,0.156824,-0.060046,
